filepath,filename,class_name,label_id,split,raw_source_id,G09_Date_Magnification,G14_RAWSource
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Adenovirus/10_1.tif,10_1.tif,Adenovirus,0,train,train/Adenovirus/A4-080201_7.tif,2009-10-19 14:30:14 | 73000,train/Adenovirus/A4-080201_7.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_10.tif,35_10.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_11.tif,35_11.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_12.tif,35_12.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_13.tif,35_13.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_14.tif,35_14.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_15.tif,35_15.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_16.tif,35_16.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_17.tif,35_17.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_18.tif,35_18.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_19.tif,35_19.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_2.tif,35_2.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_20.tif,35_20.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_21.tif,35_21.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_22.tif,35_22.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_23.tif,35_23.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_24.tif,35_24.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_25.tif,35_25.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_26.tif,35_26.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_27.tif,35_27.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_28.tif,35_28.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_29.tif,35_29.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_3.tif,35_3.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_30.tif,35_30.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_31.tif,35_31.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_32.tif,35_32.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_33.tif,35_33.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_34.tif,35_34.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_35.tif,35_35.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_36.tif,35_36.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_37.tif,35_37.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_38.tif,35_38.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_39.tif,35_39.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_4.tif,35_4.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_40.tif,35_40.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_41.tif,35_41.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_42.tif,35_42.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_43.tif,35_43.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_5.tif,35_5.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_6.tif,35_6.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_7.tif,35_7.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_8.tif,35_8.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/35_9.tif,35_9.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_20.tif,2009-10-26 13:38:45 | 150000,train/Astrovirus/B4-080125_20.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/36_1.tif,36_1.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_3.tif,2009-10-26 13:38:40 | 180000,train/Astrovirus/B4-080125_3.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/36_2.tif,36_2.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_3.tif,2009-10-26 13:38:40 | 180000,train/Astrovirus/B4-080125_3.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_1.tif,37_1.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_10.tif,37_10.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_2.tif,37_2.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_3.tif,37_3.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_4.tif,37_4.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_5.tif,37_5.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_6.tif,37_6.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_7.tif,37_7.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_8.tif,37_8.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/37_9.tif,37_9.tif,Astrovirus,1,train,train/Astrovirus/B4-080125_8.tif,2009-10-26 13:38:44 | 150000,train/Astrovirus/B4-080125_8.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/38_1.tif,38_1.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_1.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B4-135k-070920_1.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_1.tif,39_1.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_10.tif,39_10.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_11.tif,39_11.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_2.tif,39_2.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_3.tif,39_3.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_4.tif,39_4.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_5.tif,39_5.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_6.tif,39_6.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_7.tif,39_7.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_8.tif,39_8.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/39_9.tif,39_9.tif,Astrovirus,1,train,train/Astrovirus/B4-135k-070920_4.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B4-135k-070920_4.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/3_1.tif,3_1.tif,Astrovirus,1,train,train/Astrovirus/103279-B6-090323_13.tif,2009-10-26 13:38:42 | 105000,train/Astrovirus/103279-B6-090323_13.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/40_1.tif,40_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_10.tif,2009-10-26 13:38:42 | 150000,train/Astrovirus/B6-080125_10.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/40_2.tif,40_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_10.tif,2009-10-26 13:38:42 | 150000,train/Astrovirus/B6-080125_10.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/41_1.tif,41_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_12.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_12.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/41_2.tif,41_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_12.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_12.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/41_3.tif,41_3.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_12.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_12.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/41_4.tif,41_4.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_12.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_12.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/42_1.tif,42_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_22.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_22.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/42_2.tif,42_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_22.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_22.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/42_3.tif,42_3.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_22.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_22.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/42_4.tif,42_4.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_22.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_22.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/43_1.tif,43_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_23.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_23.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/43_2.tif,43_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_23.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_23.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/43_3.tif,43_3.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_23.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_23.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/44_1.tif,44_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_27.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_27.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/44_2.tif,44_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_27.tif,2009-10-26 13:38:39 | 150000,train/Astrovirus/B6-080125_27.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/45_1.tif,45_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_6.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_6.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/45_2.tif,45_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_6.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_6.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/45_3.tif,45_3.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_6.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_6.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/45_4.tif,45_4.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_6.tif,2009-10-26 13:38:41 | 150000,train/Astrovirus/B6-080125_6.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/46_1.tif,46_1.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_7.tif,2009-10-26 13:38:43 | 150000,train/Astrovirus/B6-080125_7.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Astrovirus/46_2.tif,46_2.tif,Astrovirus,1,train,train/Astrovirus/B6-080125_7.tif,2009-10-26 13:38:43 | 150000,train/Astrovirus/B6-080125_7.tif
